"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","original_id","gene_biotype","external_gene_name","entrezgene_id"
"6619","ENSMUSG00000029121",7.48997998688747,7.18115050523105,2.5572736537586,2.80421709842868,0.00504389298303746,0.0326116701344295,"ENSMUSG00000029121.16","protein_coding","Crmp1",12933
"4190","ENSMUSG00000024477",7.55984827319402,7.16473412455177,2.35226122065038,3.04164098006664,0.00235292351572377,0.017539500356733,"ENSMUSG00000024477.4","protein_coding","Pggt1b",225467
"1321","ENSMUSG00000013646",6.79272578830639,7.14967078820372,2.3811321381836,2.99843535506185,0.00271369719594535,0.0197733259057787,"ENSMUSG00000013646.17","protein_coding","Sh3bp5l",79566
"16293","ENSMUSG00000066036",18.7321834884801,7.14660658418258,2.08165336667324,3.42833571546439,0.000607293967846953,0.00576961492339351,"ENSMUSG00000066036.14","protein_coding","Ubr4",69116
"25547","ENSMUSG00000099701",1.61654712066838,7.14178448818545,4.90439833063579,1.45416094032087,0.14590169132144,0.355126545845198,"ENSMUSG00000099701.1","processed_pseudogene","Gm19136",NA
"32150","ENSMUSG00000114200",7.48482243155727,7.14168230179009,4.1507884031728,1.71815125443126,0.0857690300560304,0.257769687466439,"ENSMUSG00000114200.1","lncRNA","Gm34721",NA
"24199","ENSMUSG00000096385",123.916099946878,7.13376936688395,2.11057874693992,3.37526821835601,0.000737437808686828,0.00675515165951938,"ENSMUSG00000096385.7","protein_coding","Gm11168",NA
"19380","ENSMUSG00000082098",12.9165217556726,7.13045822770782,1.7319546901162,4.11122662061678,3.93562674478625e-05,0.000563148977684972,"ENSMUSG00000082098.1","processed_pseudogene","Gm15377",NA
"14976","ENSMUSG00000058407",7.38195415892767,7.12152497266679,2.58695010421427,2.74899966608624,0.00597774471196553,0.0373112404076157,"ENSMUSG00000058407.12","protein_coding","Txndc9",98258
"12303","ENSMUSG00000045215",6.09631064338519,7.12144629161615,3.03232488675721,2.34521252081969,0.0190162369545477,0.0901726857565752,"ENSMUSG00000045215.16","protein_coding","Asxl3",211961
"17399","ENSMUSG00000073437",4.98704181590297,7.11045255797448,2.19987280330373,3.22766504832059,0.00124805018978563,0.0103906174821025,"ENSMUSG00000073437.10","lncRNA","D330041H03Rik",NA
"7052","ENSMUSG00000029923",8.63940468675614,7.1013549437999,2.06446459184604,3.4349607989444,0.000592639551810912,0.00566646959150498,"ENSMUSG00000029923.4","protein_coding","Rab19",19331
"17043","ENSMUSG00000071064",4.15117634243915,7.10014030730786,3.27878570793521,2.16242869735235,0.0305851475733193,0.128513124769119,"ENSMUSG00000071064.14","protein_coding","Zfp827",622675
"15299","ENSMUSG00000060261",6.35581262249751,7.09875756650598,2.92036211425984,2.42735568027413,0.0152093367174524,0.0762966689498199,"ENSMUSG00000060261.15","protein_coding","Gtf2i",14886
"32306","ENSMUSG00000114501",5.46987667710032,7.09647930358267,2.80231752954916,2.52879241158754,0.0114455700590477,0.0616165806065149,"ENSMUSG00000114501.1","TEC","Gm48582",NA
"1215","ENSMUSG00000010476",5.67252963604375,7.09151498153764,2.50240336755812,2.82988549062251,0.00465646666647383,0.0306002891431745,"ENSMUSG00000010476.14","protein_coding","Ebf3",13593
"21179","ENSMUSG00000086266",2.01299133701679,7.08661517893092,4.83413946587673,1.4638831231253,0.143225885411209,0.351279565555609,"ENSMUSG00000086266.1","lncRNA","Igf2os",NA
"8338","ENSMUSG00000032512",12.481687007125,7.06415745750502,1.66536879878836,4.23579297428729,2.2774653980751e-05,0.000351137575553966,"ENSMUSG00000032512.7","protein_coding","Wdr48",67561
"6652","ENSMUSG00000029173",136.91895983191,7.05894845692464,0.842043546336596,8.3712398100928,5.70151451850321e-17,7.50643514401761e-15,"ENSMUSG00000029173.12","protein_coding","Sepsecs",211006
"14806","ENSMUSG00000057378",7.2738867774771,7.05617898011508,2.63964793109995,2.6693631741938,0.00759952292161021,0.044967610395287,"ENSMUSG00000057378.15","protein_coding","Ryr3",20192
"5960","ENSMUSG00000027957",6.56972226279419,7.04786094222165,3.31113639025074,2.12551224496334,0.0335438934243702,0.137286316522538,"ENSMUSG00000027957.13","protein_coding","Slc35a3",229782
"15820","ENSMUSG00000063286",6.74806019847192,7.0466686398544,2.55745059925462,2.75143873430254,0.00593341173431597,0.037077611065672,"ENSMUSG00000063286.7","transcribed_unprocessed_pseudogene","Gm8995",NA
"33624","ENSMUSG00000117405",9.04125821480087,7.03941293550227,1.91438436176207,3.67189216330211,0.000240761276789395,0.00267205221983867,"ENSMUSG00000117405.1","processed_pseudogene","Rpl19-ps7",NA
"740","ENSMUSG00000005045",7.5661201510365,7.03690807958399,4.05690994495528,1.73208382116588,0.0832586393512622,0.253233820211655,"ENSMUSG00000005045.16","protein_coding","Chd5",269610
"5405","ENSMUSG00000026858",7.36410188727708,7.03527526367153,2.97225676605543,2.36361654346403,0.0180975334786044,0.0867921987838786,"ENSMUSG00000026858.18","protein_coding","Miga2",108958
"8418","ENSMUSG00000032666",6.64629306552201,7.03046072400612,3.51442005944472,1.99761571048947,0.045758338678331,0.170771811712392,"ENSMUSG00000032666.16","protein_coding","1700025G04Rik",69399
"7995","ENSMUSG00000031922",5.71615351265402,7.02966675379689,1.8654576124096,3.76297306735886,0.000167905290136002,0.00198321184183364,"ENSMUSG00000031922.12","protein_coding","Cep57",74360
"24748","ENSMUSG00000097548",6.09196747366982,7.02917151037712,2.42343027780654,2.89637856498608,0.00377496711110267,0.0259039516274899,"ENSMUSG00000097548.1","lncRNA","Gm26748",NA
"23948","ENSMUSG00000095547",112.297929215256,7.02213967475561,2.00129834795574,3.5037952646682,0.00045867785158801,0.00458204478867169,"ENSMUSG00000095547.1","protein_coding","Gm10719",NA
"17287","ENSMUSG00000072825",7.03179691055673,7.01874604787691,1.875991353041,3.73602257628517,0.000186953890874492,0.00216431362116686,"ENSMUSG00000072825.11","protein_coding","Cep170b",217882
"6648","ENSMUSG00000029166",2.67854408530392,7.01341203258688,4.54338635781321,1.54145200980832,0.123206814210517,0.321312331781969,"ENSMUSG00000029166.14","protein_coding","Mapre3",100732
"30782","ENSMUSG00000111457",10.5911624456831,7.00889173938726,4.92084358127007,1.42229510525934,0.154940599255108,0.368102133108685,"ENSMUSG00000111457.1","processed_pseudogene","Gm18996",NA
"7060","ENSMUSG00000030000",6.52811649545269,7.00240482612137,3.3563774503704,2.08331897395798,0.0372221583647657,0.147842757965229,"ENSMUSG00000030000.10","protein_coding","Add2",11519
"2191","ENSMUSG00000020189",6.22715417742488,7.00230429951069,2.13412214359784,3.27643116420815,0.00105127935676612,0.00905847319987948,"ENSMUSG00000020189.14","protein_coding","Osbpl8",237542
"17711","ENSMUSG00000074564",48.90167202496,6.99953770313154,2.6656706647893,2.62205597842823,0.00874010738961617,0.0500942817478257,"ENSMUSG00000074564.3","protein_coding","Gm10720",NA
"4216","ENSMUSG00000024524",6.19155645623148,6.99820298463737,2.99710519899555,2.33165088331881,0.0197190646686831,0.0926488709730889,"ENSMUSG00000024524.17","protein_coding","Gnal",14680
"8527","ENSMUSG00000033014",6.0355483679751,6.99736457242772,2.54861087828492,2.74163648596283,0.00611339564876199,0.0379813972552509,"ENSMUSG00000033014.12","protein_coding","Trim33",94093
"8370","ENSMUSG00000032563",6.75017438391921,6.99526712236403,4.27529176507771,1.63386910325571,0.102286338509669,0.287004437911899,"ENSMUSG00000032563.16","protein_coding","Mrpl3",94062
"13288","ENSMUSG00000049516",2.04331549117814,6.99433514499225,4.79138841563932,1.45768502553353,0.14492738132151,0.353737043578839,"ENSMUSG00000049516.9","protein_coding","Spty2d1",101685
"10161","ENSMUSG00000038122",4.43588272571976,6.99056656515017,3.26858484118649,2.13565408405193,0.0327076195704378,0.134844040250493,"ENSMUSG00000038122.9","protein_coding","Tbc1d32",544696
"20996","ENSMUSG00000085914",9.88123080867702,6.96853444722963,2.14914319207751,3.23781796991527,0.00120447634019305,0.0101156427595075,"ENSMUSG00000085914.1","lncRNA","Gm14320",NA
"3140","ENSMUSG00000021967",3.78371296738344,6.96490093829933,4.21096003079635,1.65161884402499,0.0986122760959291,0.281033303336181,"ENSMUSG00000021967.4","protein_coding","Mrpl57",67840
"1780","ENSMUSG00000018451",16.4553934690001,6.96284697721205,1.63514179256917,4.25213703717253,2.11740220983485e-05,0.000328533729357276,"ENSMUSG00000018451.7","protein_coding","6330403K07Rik",103712
"9182","ENSMUSG00000035064",5.35116444600666,6.96145188063034,2.47760810960255,2.80571081991876,0.00502057269275808,0.0325078450776511,"ENSMUSG00000035064.17","protein_coding","Eef2k",13631
"31199","ENSMUSG00000112314",44.8986058285348,6.9575437780606,1.20885522431807,5.74720912670065,9.07284895758646e-09,3.43113364989484e-07,"ENSMUSG00000112314.1","lncRNA","Gm49454",NA
"30771","ENSMUSG00000111443",8.68063435467189,6.95650481301001,2.2942408465606,3.02780103641858,0.00246340219169218,0.0182152306550015,"ENSMUSG00000111443.1","lncRNA","Gm46123",NA
"27727","ENSMUSG00000105265",3.27607510956957,6.94758944671564,4.2047059762718,1.64995828147466,0.0989514690446708,0.281461454805675,"ENSMUSG00000105265.4","lncRNA","Sox2ot",NA
"5965","ENSMUSG00000027965",2.73490574192146,6.94209423671385,3.63287015354561,1.90815909837798,0.0563706562735055,0.197322785036879,"ENSMUSG00000027965.15","protein_coding","Olfm3",229759
"629","ENSMUSG00000004151",6.76190228711711,6.9371981523616,4.27535318145328,1.62026336968187,0.105175713968889,0.291758864467714,"ENSMUSG00000004151.17","protein_coding","Etv1",14009
"10516","ENSMUSG00000039065",7.04190691405298,6.93240332612338,2.79441102457247,2.47723161168908,0.0132405948640674,0.0689044558920988,"ENSMUSG00000039065.11","protein_coding","Atpsckmt",68073
"17856","ENSMUSG00000075046",2.18518777663511,6.91972548304551,4.71281284406184,1.46615741207542,0.142605407853887,0.350741395983488,"ENSMUSG00000075046.7","protein_coding","Duxf3",664783
"20221","ENSMUSG00000084231",6.82834314572858,6.9163877909991,2.51705976978285,2.74383146316581,0.0060726706522557,0.0377633221528788,"ENSMUSG00000084231.1","processed_pseudogene","Gm11975",NA
"8089","ENSMUSG00000032067",5.80812423501382,6.9123719498899,2.42632321468383,2.84478667479977,0.00444411752440649,0.0294861928039796,"ENSMUSG00000032067.6","protein_coding","Pts",19286
"9605","ENSMUSG00000036550",6.1947387047963,6.90940163005266,4.28679848343145,1.60945322172688,0.10751727575463,0.295961770238582,"ENSMUSG00000036550.16","protein_coding","Cnot1",234594
"17730","ENSMUSG00000074622",6.07855063310887,6.89099187329533,2.80643050134638,2.45186612317468,0.0142117526129044,0.0726630975970658,"ENSMUSG00000074622.4","protein_coding","Mafb",16658
"11170","ENSMUSG00000040877",6.68902424711045,6.88988765707561,3.50548106586496,1.9626087055695,0.0496916583932615,0.180671255059729,"ENSMUSG00000040877.16","protein_coding","Wdr25",212198
"211","ENSMUSG00000001248",63.5309615672188,6.88571109173244,1.27382620318988,5.39768382414686,6.75066946607015e-08,2.11562987770959e-06,"ENSMUSG00000001248.15","protein_coding","Gramd1a",52857
"3192","ENSMUSG00000022051",3.10971322806809,6.87998878775926,4.38737205629494,1.56585507215015,0.117382549889362,0.311607526779468,"ENSMUSG00000022051.15","protein_coding","Bnip3l",12177
"742","ENSMUSG00000005069",4.71958517210978,6.8759740124617,1.89022143831717,3.63236490353974,0.000280835610929273,0.00303650677871917,"ENSMUSG00000005069.12","protein_coding","Pex5",19305
"2931","ENSMUSG00000021549",4.57848626321767,6.87313293514739,2.45556764761067,2.79492725106775,0.00519113954217276,0.033410885651492,"ENSMUSG00000021549.14","protein_coding","Rasa1",218397
"3768","ENSMUSG00000023079",5.02315778904298,6.8640049155003,2.98656931041512,2.29494252539133,0.0217364183056576,0.0996920633287829,"ENSMUSG00000023079.14","protein_coding","Gtf2ird1",57080
"2868","ENSMUSG00000021414",6.40788067988716,6.86225186909315,3.38151118151847,2.02638746444012,0.0427250945265327,0.162675161439412,"ENSMUSG00000021414.8","protein_coding","Fam217a",71864
"13240","ENSMUSG00000049295",26.077534691819,6.86032106307227,4.8418817210718,1.41480553588489,0.157125520555503,0.370905255558034,"ENSMUSG00000049295.17","protein_coding","Zfp219",69890
"15239","ENSMUSG00000059908",4.744150766485,6.85972441982079,2.27791459334897,3.00701546924566,0.00263826337056363,0.0193285536297321,"ENSMUSG00000059908.9","protein_coding","Mug1",17836
"8947","ENSMUSG00000034343",4.855301255387,6.8570973016699,3.62513554122859,1.88878380512894,0.0589208036807383,0.203118334649887,"ENSMUSG00000034343.14","protein_coding","Ube2f",67921
"9168","ENSMUSG00000035021",3.88673674713529,6.85008722371152,3.13291248458087,2.1832998072484,0.0290137387460453,0.123514185329099,"ENSMUSG00000035021.13","protein_coding","Baz1a",217578
"2349","ENSMUSG00000020461",6.86145909810983,6.84683020849539,2.40689982866435,2.84051298150174,0.00450410397339272,0.0297738677128678,"ENSMUSG00000020461.10","protein_coding","Clhc1",73324
"27748","ENSMUSG00000105304",5.08452313191562,6.84196677598512,2.57984150842061,2.64821181986783,0.00809188063674923,0.0471640039370249,"ENSMUSG00000105304.1","lncRNA","Gm43696",NA
"17220","ENSMUSG00000072487",5.52679244612277,6.83699337514487,3.59630800049332,1.8983338952638,0.0576521116078108,0.200106023980691,"ENSMUSG00000072487.11","protein_coding","Mroh5",268816
"10155","ENSMUSG00000038102",4.47458516624391,6.82704505437492,3.765479817989,1.81040541548185,0.0702329401075833,0.22773346678854,"ENSMUSG00000038102.15","protein_coding","Trappc11",320714
"8320","ENSMUSG00000032487",2.17721093232961,6.8263685930515,4.70868239127781,1.44761698212602,0.147724199078585,0.357724092292047,"ENSMUSG00000032487.8","protein_coding","Ptgs2",19225
"4786","ENSMUSG00000025608",6.58467461713411,6.82387990989427,2.78995717805779,2.44228834889778,0.0145944845065509,0.0740889788338975,"ENSMUSG00000025608.9","protein_coding","Podxl",27205
"12991","ENSMUSG00000048126",5.22238831497475,6.81636831119348,2.84452364442438,2.39279723497283,0.0167204786177675,0.0817100827358077,"ENSMUSG00000048126.16","protein_coding","Col6a3",12835
"519","ENSMUSG00000003279",6.7190286275361,6.80554346709811,2.52594702279204,2.69029532519123,0.00713888115058301,0.042865206783447,"ENSMUSG00000003279.17","protein_coding","Dlgap1",224997
"21571","ENSMUSG00000087045",490.862954150705,6.79563007267768,0.424774235882809,15.9746743080476,1.91853856736865e-57,1.66219705943185e-54,"ENSMUSG00000087045.1","lncRNA","4930515B02Rik",NA
"10986","ENSMUSG00000040383",5.02238693679854,6.79448168215845,3.11067376938985,2.18103285176356,0.0291809867094897,0.124049215106596,"ENSMUSG00000040383.16","protein_coding","Aqr",11834
"8775","ENSMUSG00000033857",6.71682224367972,6.79331065879959,4.92028956471092,1.37864053925821,0.16800561088425,0.385436807415783,"ENSMUSG00000033857.12","protein_coding","Engase",217364
"2794","ENSMUSG00000021264",6.2720807710095,6.78732638770395,3.0641698881896,2.211798508244,0.0269805902429635,0.117503598629076,"ENSMUSG00000021264.12","protein_coding","Yy1",22632
"15794","ENSMUSG00000063146",5.48899233277756,6.78590979214495,2.8418084225306,2.38436544083119,0.0171086034570024,0.0832281962775167,"ENSMUSG00000063146.11","protein_coding","Clip2",269713
"30570","ENSMUSG00000111052",3.73767844382931,6.78433175696929,2.45664584198309,2.75755326274495,0.00582357250595575,0.0365528185008085,"ENSMUSG00000111052.1","lncRNA","Gm20139",NA
"22778","ENSMUSG00000091028",159.090860685648,6.77911997755232,2.61545557954794,2.58812270813726,0.00965005973545651,0.0540749644011873,"ENSMUSG00000091028.1","protein_coding","Gm10722",NA
"14137","ENSMUSG00000053644",4.29820033394182,6.77416447084015,2.348757332413,2.87989073093854,0.00397813018682273,0.0270219070707347,"ENSMUSG00000053644.13","protein_coding","Aldh7a1",110695
"11141","ENSMUSG00000040797",6.35458745443803,6.77174059341693,3.87911424539045,1.7431145786572,0.0813136025431904,0.249590941383429,"ENSMUSG00000040797.16","protein_coding","Iqsec3",243621
"27033","ENSMUSG00000103914",6.57921882532603,6.76985669359331,4.92043907558981,1.37383200762078,0.169493841834895,0.387657804990344,"ENSMUSG00000103914.1","TEC","Gm38073",NA
"28935","ENSMUSG00000107744",7.76579550154165,6.75588551558326,2.30984288270566,2.92049540083063,0.0034947535543577,0.0243166038764091,"ENSMUSG00000107744.1","lncRNA","1700072O05Rik",NA
"9858","ENSMUSG00000037287",6.42726507848288,6.74572705315813,2.50268748051332,2.69139758983275,0.00711533402536038,0.0427620589064957,"ENSMUSG00000037287.15","protein_coding","Tbcel",272589
"8890","ENSMUSG00000034201",5.76074057521432,6.74251415833369,2.41458438620159,2.78827039419594,0.00529902951176027,0.0339468809902379,"ENSMUSG00000034201.13","protein_coding","Gas2l1",78926
"15304","ENSMUSG00000060301",4.67591879791966,6.7393338594893,3.58921353954918,1.87487698498277,0.0608096489721704,0.207130697792588,"ENSMUSG00000060301.6","protein_coding","2610008E11Rik",72128
"620","ENSMUSG00000004085",5.12270303074445,6.73837426606062,2.7644644536369,2.43387982696209,0.0149379536197369,0.0752727126301863,"ENSMUSG00000004085.14","protein_coding","Map3k20",65964
"13721","ENSMUSG00000051379",4.13895430024293,6.73389487605917,1.96401950278393,3.4235377329646,0.000618116697532279,0.0058606317103936,"ENSMUSG00000051379.12","protein_coding","Flrt3",71436
"14731","ENSMUSG00000056962",4.51745489065415,6.71926141639437,3.07265343490251,2.18353991380328,0.028996072950477,0.123465686376291,"ENSMUSG00000056962.11","protein_coding","Jmjd6",107817
"6195","ENSMUSG00000028391",5.08968370900485,6.71842338429431,3.11361771055063,2.15454304539781,0.0311976100501698,0.130210631037678,"ENSMUSG00000028391.16","protein_coding","Wdr31",71354
"18421","ENSMUSG00000078521",7.40632555963396,6.71336608410678,2.12678472284342,3.15187804957743,0.00162224010396895,0.0128222850831071,"ENSMUSG00000078521.2","protein_coding","Aunip",69885
"8660","ENSMUSG00000033454",4.6256208466372,6.71330696545479,2.59805326786635,2.58012683895426,0.00987640321912251,0.0550447058848708,"ENSMUSG00000033454.6","protein_coding","Zbtb1",268564
"4555","ENSMUSG00000025151",10.112138218042,6.70905589412485,2.29645711757937,2.91712649143047,0.00353272475082106,0.0245553626701739,"ENSMUSG00000025151.16","protein_coding","Maged1",94275
